Timestamp,TX_ROOM_TEMPERATURE,TX_ROOM_HUMIDITY,MULTIPLEXER_I_CN,MULTIPLEXER_I_Eb-No,MULTIPLEXER_I_LINK_MARGIN,MULTIPLEXER_I_BITRATE,TRANSCODER_BITRATE,PA1_DC,PA2_DC,PA3_DC,PA4_DC,PA5_DC,PA6_DC,PA7_DC,PA8_DC,PA9_DC,PA10_DC,PA11_DC,PA12_DC,PA13_DC,PA14_DC,PA15_DC,PA16_DC,PA17_DC,PA18_DC,EXCITER_A_MER,EXCITER_B_MER,TRANSMITTER_FWD_POWER,TRANSMITTER_REFLECTED_POWER,PA1_FWD_POWER,PA1_TEMP,PA2_FWD_POWER,PA2_TEMP,PA3_FWD_POWER,PA3_TEMP,PA4_FWD_POWER,PA4_TEMP,PA5_FWD_POWER,PA5_TEMP,PA6_FWD_POWER,PA6_TEMP,PA7_FWD_POWER,PA7_TEMP,PA8_FWD_POWER,PA8_TEMP,PA9_FWD_POWER,PA9_TEMP,PA10_FWD_POWER,PA10_TEMP,PA11_FWD_POWER,PA11_TEMP,PA12_FWD_POWER,PA12_TEMP,PA13_FWD_POWER,PA13_TEMP,PA14_FWD_POWER,PA14_TEMP,PA15_FWD_POWER,PA15_TEMP,PA16_FWD_POWER,PA16_TEMP,PA17_FWD_POWER,PA17_TEMP,PA18_FWD_POWER,PA18_TEMP,PA_FWD_MEAN,PA_FWD_STD,PA_FWD_RANGE,PA_TEMP_RANGE,PA_IMBALANCE,rolling_mean,deviation,CLUSTER,ANOMALY_DBSCAN,ANOMALY_IF,STATUS,CLUSTER_NAME,PA1_FWD_POWER_CONTRIB,PA2_FWD_POWER_CONTRIB,PA3_FWD_POWER_CONTRIB,PA4_FWD_POWER_CONTRIB,PA5_FWD_POWER_CONTRIB,PA6_FWD_POWER_CONTRIB,PA7_FWD_POWER_CONTRIB,PA8_FWD_POWER_CONTRIB,PA9_FWD_POWER_CONTRIB,PA10_FWD_POWER_CONTRIB,PA11_FWD_POWER_CONTRIB,PA12_FWD_POWER_CONTRIB,PA13_FWD_POWER_CONTRIB,PA14_FWD_POWER_CONTRIB,PA15_FWD_POWER_CONTRIB,PA16_FWD_POWER_CONTRIB,PA17_FWD_POWER_CONTRIB,PA18_FWD_POWER_CONTRIB,TOP3_PA_ROOT_CAUSE,STATUS_NUM,ROLLING_SEVERITY,STATUS_ESCALATED
2025-09-16T19:00,21.8,41.0,16.75,14.24,11.25,27.63,27.23,43.55,43.24,43.46,43.5,43.46,43.57,43.49,43.46,43.56,43.51,43.44,43.43,43.46,43.45,43.64,43.57,43.61,43.57,39,36.0,17374,36,815.2,49,1064.6,49,824.3,48,974.0,48,944.0,49,776.1,47,836.8,48,769.8,48,1066.9,48,980.7,48,1070.5,48,952.5,48,1064.1,48,1060.5,48,865.9,49,881.6,48,811.4,49,1067.3,50,934.7888888888889,113.28352192560611,300.70000000000005,3,0.12118620915474428,950.1283333333333,15.339444444444439,0,0,1,NORMAL,UNSTABLE,0.06664478813361134,0.0723414531046159,0.061573517903988816,0.021851663785516534,0.00513319050104653,0.08843453164770392,0.05460748736879298,0.09194541103744266,0.07362320272309203,0.025585456152381527,0.07562941951722839,0.009870091264979697,0.07206281188320807,0.07005659508907172,0.038390568282857064,0.02964123393065107,0.0687624614163109,0.07384611570021822,"PA8_FWD_POWER,PA6_FWD_POWER,PA11_FWD_POWER",0,0.0,NORMAL
2025-09-16T19:15,21.8,41.0,16.81,14.3,11.31,27.72,27.76,43.68,43.15,43.46,43.51,43.46,43.57,43.5,43.46,43.59,43.5,43.42,43.44,43.48,43.5,43.61,43.91,43.58,43.56,39,36.0,17464,36,848.6,48,1066.4,48,830.3,48,986.1,47,951.7,48,783.1,46,835.0,47,773.7,47,1061.9,48,1004.0,47,1062.3,48,960.3,48,1071.9,48,1068.7,48,871.1,48,881.6,48,822.9,48,1065.5,49,941.3944444444444,110.55930786485396,298.20000000000005,3,0.11744206522554687,948.9261111111113,7.531666666666865,0,0,1,NORMAL,UNSTABLE,0.05243479786582153,0.07063613642931525,0.06277546865370497,0.025261499037673888,0.0058232982123630475,0.08944648839075936,0.060119667959549095,0.09475808977907103,0.0680933485306554,0.03537614423456528,0.06831937412164732,0.01068284841869071,0.07374398830545507,0.07193578357751915,0.03972085837252228,0.03378768660898263,0.0669569420870567,0.07012757884958323,"PA8_FWD_POWER,PA6_FWD_POWER,PA13_FWD_POWER",0,0.0,NORMAL
2025-09-16T19:30,21.9,42.0,16.98,14.47,11.48,27.74,27.67,43.67,43.38,43.47,43.51,43.46,43.56,43.48,43.47,43.69,43.46,43.44,43.43,43.51,43.49,43.61,44.06,43.58,43.56,39,36.0,18243,38,901.0,46,1073.7,47,873.7,46,1041.2,46,1000.6,46,828.6,44,882.7,46,822.2,45,1068.2,46,1062.8,45,1071.9,46,1011.8,46,1068.2,46,1068.2,46,918.5,46,936.0,46,862.2,47,1064.1,47,975.311111111111,95.08597898056689,251.5,3,0.09749297203714659,952.6416666666667,22.669444444444366,0,0,1,NORMAL,UNSTABLE,0.04778303299158021,0.06326536440497067,0.06533729615849297,0.04236743206340783,0.0162610919690247,0.09433719611555404,0.059550176433137106,0.09845248125358486,0.05972879123947543,0.05625651940426185,0.062107940459899535,0.02346284096057862,0.05972879123947543,0.05972879123947543,0.03653030019227714,0.02527756739297407,0.07273194914089212,0.05709243669792433,"PA8_FWD_POWER,PA6_FWD_POWER,PA17_FWD_POWER",0,0.0,NORMAL
2025-09-16T19:45,21.6,39.0,16.92,14.41,11.42,27.66,27.74,43.61,43.25,43.48,43.48,43.43,43.56,43.49,43.46,43.56,43.48,43.46,43.44,43.48,43.42,43.6,43.85,43.57,43.55,39,36.0,17637,37,839.3,48,1059.1,48,840.7,48,995.0,47,962.8,48,791.2,46,853.7,47,787.1,47,1071.9,48,1001.9,47,1066.4,48,974.4,48,1073.3,48,1065.1,48,883.5,48,904.9,48,828.9,48,1062.3,49,947.8611111111109,106.58303109003734,286.19999999999993,3,0.11244583170276046,951.9127777777778,4.051666666666961,0,0,1,NORMAL,UNSTABLE,0.06359098183016018,0.06515952250065511,0.06277091492359442,0.02761217342146835,0.008750634570457163,0.09176613769145318,0.05515600793405575,0.09416776220353848,0.0726572770749702,0.031653931746685016,0.06943558565631923,0.01554547465343014,0.07347734398153584,0.06867409495736526,0.03770029806572868,0.02516498963679581,0.06968290742179109,0.06703396114423388,"PA8_FWD_POWER,PA6_FWD_POWER,PA13_FWD_POWER",0,0.0,NORMAL
2025-09-16T20:00,21.5,40.0,16.92,14.41,11.42,27.76,27.75,43.45,43.19,43.49,43.5,43.5,43.55,43.51,43.46,43.56,43.48,43.45,43.43,43.48,43.44,43.61,43.85,43.59,43.56,39,36.0,17050,35,804.5,49,1073.7,50,808.9,49,953.8,48,922.1,49,758.3,47,815.9,48,749.3,48,1069.2,49,959.1,48,1066.4,49,936.0,49,1061.0,49,1061.0,49,844.7,49,857.8,49,796.9,49,1065.1,50,922.4277777777776,120.64948163295465,324.4000000000001,3,0.13079558574527747,948.9177777777777,26.490000000000123,0,0,1,NORMAL,UNSTABLE,0.062498159793989816,0.0801697080619284,0.06016629271164941,0.016626330068152013,0.00017371232052776673,0.08698276415856421,0.05645650417156238,0.09175249228153325,0.07778484400044389,0.01943516996278937,0.07630092858440911,0.007192867780502173,0.07343909171062764,0.07343909171062764,0.04119337417806144,0.03425076991018434,0.06652593020894146,0.0756119678555357,"PA8_FWD_POWER,PA6_FWD_POWER,PA2_FWD_POWER",0,0.0,NORMAL
2025-09-16T20:15,21.6,37.0,16.91,14.4,11.42,27.73,27.71,43.68,43.11,43.48,43.52,43.49,43.58,43.49,43.47,43.58,43.48,43.45,43.44,43.49,43.5,43.6,43.87,43.59,43.58,39,36.0,17581,37,850.1,48,1066.9,48,834.6,48,995.0,47,953.0,48,787.4,46,838.9,47,779.7,47,1064.6,48,1016.1,47,1069.2,47,968.6,48,1062.3,48,1071.0,47,877.8,48,887.6,48,821.2,48,1071.5,49,945.3055555555555,110.12071169308183,291.79999999999995,3,0.11649218702821625,949.3266666666666,4.021111111111054,0,0,1,NORMAL,UNSTABLE,0.05377967183736381,0.06868621564476765,0.06253530493687044,0.028071375654152977,0.00434643435226405,0.08919761992375516,0.060106322851200884,0.0935471924957681,0.06738699266871172,0.039990334260578145,0.06998543862082345,0.013158555407251379,0.06608776969265592,0.0710022218194758,0.03813250816921329,0.03259668853210584,0.07010469097128261,0.07128466159687924,"PA8_FWD_POWER,PA6_FWD_POWER,PA18_FWD_POWER",0,0.0,NORMAL
2025-09-16T20:30,21.3,32.0,16.88,14.37,11.38,27.73,27.75,43.64,43.02,43.49,43.53,43.43,43.57,43.51,43.47,43.67,43.49,43.44,43.43,43.48,43.51,43.62,43.61,43.58,43.56,39,36.0,17949,37,883.5,47,1065.5,47,853.0,47,1019.1,46,979.0,47,808.3,45,863.7,46,803.1,46,1067.8,47,1045.6,46,1077.0,46,997.2,47,1071.9,47,1060.1,47,903.3,47,908.8,47,850.1,47,1065.1,48,962.3388888888888,101.34798607296423,273.9,3,0.10531423715471565,951.9694444444443,10.369444444444525,0,0,1,NORMAL,UNSTABLE,0.04778629344373286,0.06252862257463719,0.06627313376549268,0.034404380249074724,0.010098731170301972,0.09336696204033414,0.05978758650507199,0.0965188167837161,0.06392271217267151,0.05046671692207909,0.06949907056480892,0.021130222772139006,0.06640782841264586,0.05925554264881736,0.035785000382393725,0.03245130786535507,0.06803089891084031,0.06228617220976159,"PA8_FWD_POWER,PA6_FWD_POWER,PA11_FWD_POWER",0,0.0,NORMAL
2025-09-16T20:45,21.3,31.0,16.97,14.46,11.47,27.72,27.8,43.59,43.06,43.48,43.5,43.47,43.59,43.49,43.47,43.57,43.48,43.47,43.44,43.47,43.57,43.63,44.34,43.58,43.55,39,36.0,18274,39,909.2,46,1069.6,46,874.8,46,1048.8,46,1001.0,46,831.0,44,885.7,46,828.6,45,1063.7,46,1059.1,45,1066.9,46,1018.7,46,1072.4,46,1074.2,46,922.9,46,939.2,46,870.7,46,1067.8,47,978.0166666666667,93.15720584045015,245.60000000000002,3,0.09525114338051396,954.2744444444443,23.74222222222238,0,0,1,NORMAL,UNSTABLE,0.045153317847981246,0.060091422033096864,0.0677245089446714,0.04644372509091219,0.015080267694930065,0.09646340923638723,0.0605725908355457,0.09803814349894699,0.05622020030430418,0.05320195963439786,0.05831984598771724,0.026693932881308426,0.06192861200608339,0.0631096627030032,0.03616420976586925,0.025469139565984077,0.07041467997654428,0.05891037133617707,"PA8_FWD_POWER,PA6_FWD_POWER,PA17_FWD_POWER",0,0.0,NORMAL
2025-09-16T21:00,21.3,30.0,16.94,14.43,11.44,27.76,27.68,43.51,43.26,43.49,43.48,43.45,43.55,43.49,43.48,43.57,43.49,43.47,43.45,43.69,43.45,43.63,43.83,43.59,43.54,39,36.0,17352,37,804.5,49,1067.3,50,813.8,49,965.3,48,937.6,49,768.5,47,825.7,48,760.3,48,1071.5,49,973.1,48,1067.3,49,938.8,49,1061.0,48,1069.6,49,849.4,49,872.6,49,808.3,49,1072.4,50,929.2777777777778,118.195946758192,312.10000000000014,3,0.12719119025276585,950.2888888888889,21.011111111111063,0,0,1,NORMAL,UNSTABLE,0.06700397366361766,0.07411606062773443,0.062009999847371204,0.0193434445785795,0.004468920416210992,0.08633548521037822,0.055619861308303084,0.09073877395158482,0.07637140364152319,0.023531938747044324,0.07411606062773443,0.0051133041344363075,0.07073304610705136,0.07535112942099967,0.042893282873352416,0.030435197654328915,0.06496342522257073,0.07685469143019225,"PA8_FWD_POWER,PA6_FWD_POWER,PA18_FWD_POWER",0,0.0,NORMAL
2025-09-16T21:15,21.2,30.0,16.94,14.43,11.44,27.28,27.74,43.71,43.01,43.45,43.48,43.46,43.56,43.49,43.48,43.48,43.47,43.51,43.42,43.49,43.52,43.6,44.07,43.57,43.56,39,36.0,17919,37,881.2,47,1067.3,47,850.8,47,1016.1,46,976.9,47,806.2,45,858.1,46,802.4,46,1062.3,47,1047.4,46,1061.0,46,989.9,47,1067.8,47,1064.6,47,898.7,47,913.8,47,847.2,47,1067.3,48,959.9444444444445,101.12492694520574,265.4,3,0.10534456178699585,949.6666666666666,10.277777777777828,0,0,1,NORMAL,UNSTABLE,0.047947337056754274,0.06536858623428246,0.06645783715373187,0.0341930071235835,0.010324204366954552,0.09361468926969226,0.06201288153833919,0.0959285017818145,0.06232409608675326,0.05325151544711633,0.061532528648395694,0.01823987875053047,0.06567303524903538,0.06372456155461666,0.03729162154040208,0.028097261294863955,0.06864987005995284,0.06536858623428246,"PA8_FWD_POWER,PA6_FWD_POWER,PA17_FWD_POWER",0,0.0,NORMAL
2025-09-16T21:30,21.3,31.0,16.92,14.41,11.4,27.76,27.89,43.62,43.24,43.49,43.52,43.45,43.57,43.48,43.47,43.6,43.49,43.42,43.46,43.78,43.51,43.63,43.8,43.57,43.55,39,36.0,17993,37,860.3,47,1070.1,48,856.7,47,1020.9,47,985.3,47,813.1,45,868.1,47,806.2,47,1063.7,47,1036.7,47,1065.5,47,994.6,47,1060.1,47,1063.7,47,900.3,47,924.8,47,850.5,47,1062.8,48,961.3000000000001,99.35972672123069,263.89999999999986,3,0.10335974890031305,952.3177777777777,8.98222222222239,0,0,1,NORMAL,UNSTABLE,0.06231490618070411,0.06712734447980781,0.06453603154952123,0.036771964439306484,0.014807502458781088,0.09143632768297368,0.05750246788160019,0.09569348463987325,0.06317867715746625,0.046520236891337455,0.06428923984187482,0.02054540966155883,0.060957551788649,0.06317867715746625,0.03763573541606884,0.022519743322729747,0.06836130301803972,0.06262339581526191,"PA8_FWD_POWER,PA6_FWD_POWER,PA17_FWD_POWER",0,0.0,NORMAL
2025-09-16T21:45,21.3,32.0,16.92,14.41,11.42,27.76,27.81,43.49,43.21,43.46,43.53,43.46,43.57,43.48,43.46,43.55,43.53,43.39,43.45,43.69,43.63,43.64,43.57,43.57,43.56,39,36.0,17804,37,852.3,47,1068.2,48,839.6,48,1004.0,47,969.4,48,794.5,46,845.0,47,786.4,47,1064.6,48,1038.5,47,1074.7,47,975.6,47,1064.1,47,1068.2,47,878.2,48,894.9,47,837.1,48,1071.9,49,951.5111111111114,108.70476416254252,288.30000000000007,3,0.11424434541952955,953.3294444444443,1.8183333333329301,0,0,1,NORMAL,UNSTABLE,0.056109239863702746,0.06599386684383503,0.0632917755523814,0.029685300606577376,0.010117132509862192,0.08879826055705928,0.060237783999714876,0.09337924788605909,0.0639578724753906,0.04919691330416909,0.06966996778685955,0.013623567255516382,0.06367509547977332,0.06599386684383503,0.04146139149072804,0.03201663983711122,0.06470566053046775,0.06808641661140286,"PA8_FWD_POWER,PA6_FWD_POWER,PA11_FWD_POWER",0,0.0,NORMAL
2025-09-16T22:00,21.5,33.0,16.91,14.4,11.41,27.8,27.36,43.56,43.23,43.47,43.49,43.47,43.58,43.49,43.46,43.57,43.49,43.44,43.44,43.49,43.44,43.59,43.31,43.54,43.56,39,36.0,18157,38,878.6,47,1066.4,47,869.6,47,1034.1,46,991.6,47,822.6,45,881.6,46,815.9,46,1062.8,47,1052.8,46,1062.8,47,1004.4,47,1066.4,47,1066.9,47,917.4,47,933.6,47,858.5,47,1060.1,48,969.2277777777776,95.22952956228228,251.0000000000001,3,0.09825299237953052,952.7211111111112,16.506666666666433,0,0,1,NORMAL,UNSTABLE,0.058392514495179536,0.062609174954649,0.06419131750395726,0.04179791526759106,0.014414678837251884,0.09447395543868536,0.05645958015892029,0.0987908421229977,0.06028965375113783,0.05384653929694036,0.06028965375113783,0.022661865338624618,0.062609174954649,0.06293133067735888,0.033393230412893375,0.022955384997093445,0.07134317454811646,0.05855001284850449,"PA8_FWD_POWER,PA6_FWD_POWER,PA17_FWD_POWER",0,0.0,NORMAL
2025-09-16T22:15,21.6,37.0,16.95,14.44,11.45,27.75,27.73,43.64,43.15,43.46,43.51,43.47,43.57,43.5,43.49,43.54,43.51,43.44,43.46,44.18,43.54,43.63,43.92,43.57,43.58,39,36.0,17497,36,847.6,48,1062.8,48,825.4,48,984.0,47,956.6,48,785.8,46,834.3,47,773.7,47,1062.3,48,1016.1,47,1064.6,47,962.4,48,1072.4,47,1066.0,48,860.7,48,877.8,48,826.4,48,1061.0,49,941.1055555555556,110.99300705170161,298.70000000000005,3,0.11793895623986728,952.0455555555557,10.940000000000055,0,0,1,NORMAL,UNSTABLE,0.05211287662899473,0.06782321683548977,0.06448546619642764,0.02390609710964694,0.008635423499391951,0.08655549083022684,0.05952528389236672,0.09329910946833211,0.06754455490829533,0.041796192835529634,0.0688263997733897,0.011867901854847365,0.07317352583762297,0.06960665316953417,0.04481193413650054,0.035281696226450936,0.06392814234203877,0.06682003389758982,"PA8_FWD_POWER,PA6_FWD_POWER,PA13_FWD_POWER",0,0.0,NORMAL
2025-09-16T22:30,21.7,41.0,16.94,14.43,11.44,27.84,27.83,43.54,43.26,43.47,43.47,43.49,43.56,43.5,43.46,43.52,43.5,43.44,43.44,43.49,43.46,43.62,43.69,43.58,43.55,39,36.0,18011,37,871.8,47,1072.8,48,862.2,47,1028.3,47,985.7,47,816.6,45,874.4,47,810.3,46,1071.9,47,1036.3,47,1073.7,47,998.0,47,1066.9,47,1068.7,47,913.8,47,924.8,47,852.3,47,1072.8,48,966.7388888888888,99.56723497740487,263.4000000000001,3,0.102992892929805,956.4766666666667,10.262222222222135,0,0,1,NORMAL,UNSTABLE,0.058770324887271755,0.06565534978190096,0.06471304367744114,0.03810837205663636,0.011737557425259507,0.09294095793074601,0.05716083854826752,0.09684086713679475,0.06509821989532266,0.04306063771511089,0.0662124796684794,0.019351665875164077,0.062003053858776074,0.06311731363193282,0.03277093018028044,0.025961564899877953,0.07084147242980343,0.06565534978190096,"PA8_FWD_POWER,PA6_FWD_POWER,PA17_FWD_POWER",0,0.0,NORMAL
2025-09-16T22:45,21.6,42.0,17.07,14.56,11.51,27.79,27.81,43.54,43.09,43.48,43.52,43.48,43.55,43.48,43.49,43.62,43.5,43.44,43.44,43.88,43.58,43.63,43.65,43.55,43.59,39,36.0,17566,36,840.3,48,1066.0,48,825.4,48,982.3,47,949.7,48,783.1,46,833.5,47,773.4,47,1071.9,48,1004.4,47,1073.7,48,958.3,48,1061.9,47,1070.5,48,862.2,48,878.6,48,821.2,48,1061.9,49,939.9055555555557,112.45630509471472,300.30000000000007,3,0.11964638820397024,955.9366666666667,16.031111111111045,0,0,1,NORMAL,UNSTABLE,0.0552416223704277,0.06993246153949434,0.06350521940302777,0.023512121161734137,0.005432036378998443,0.08696496131436891,0.05901292839872838,0.09234461844297435,0.07320462412287294,0.03576886575371145,0.07420291101271723,0.010201629297143406,0.06765858584596014,0.07242817876410511,0.0430957985439886,0.03400029576985161,0.0658345554793311,0.06765858584596014,"PA8_FWD_POWER,PA6_FWD_POWER,PA11_FWD_POWER",0,0.0,NORMAL
2025-09-16T23:00,21.6,39.0,17.0,14.49,11.52,27.74,27.66,43.54,43.05,43.46,43.48,43.47,43.58,43.5,43.46,43.57,43.5,43.43,43.44,43.49,43.47,43.62,43.67,43.59,43.57,39,36.0,18402,39,916.6,46,1068.7,46,873.7,46,1046.1,45,1006.6,46,833.5,44,887.6,46,830.0,45,1065.1,46,1071.9,45,1063.2,46,1016.5,46,1071.5,46,1064.6,46,935.6,46,940.4,46,871.8,46,1061.4,47,979.1555555555557,91.42503339909779,241.9000000000001,3,0.0933713063128703,957.6183333333335,21.537222222222226,0,0,1,NORMAL,UNSTABLE,0.04203751266513823,0.06017412336915597,0.0708664356491699,0.04498685858036529,0.01844274534331987,0.09788095089294788,0.061525595801196944,0.10023296092661015,0.05775491304881755,0.062324532542790065,0.05647810760197242,0.025095573724250246,0.06205573139608575,0.05741891161543723,0.02926945819668596,0.026043844436234892,0.07214324109601519,0.05526850244180329,"PA8_FWD_POWER,PA6_FWD_POWER,PA17_FWD_POWER",0,0.0,NORMAL
2025-09-16T23:15,21.6,41.0,16.92,14.41,11.38,27.75,27.76,43.51,43.13,43.48,43.5,43.47,43.58,43.48,43.47,43.59,43.46,43.42,43.45,43.69,43.53,43.65,43.76,43.58,43.57,39,36.0,17550,37,837.8,48,1069.6,48,824.7,48,979.8,47,950.5,48,781.7,46,832.8,47,769.8,47,1074.7,48,1010.0,47,1067.8,48,955.8,48,1063.7,47,1064.6,48,856.7,48,876.3,48,820.8,48,1067.8,49,939.161111111111,113.688677789463,304.9000000000001,3,0.12105343409492941,953.7327777777779,14.571666666666829,0,0,1,NORMAL,UNSTABLE,0.05552884027052179,0.07145857170247089,0.06270543689194626,0.022263275778507386,0.006211803945855615,0.08626220442791989,0.058267999286332674,0.09278140288554984,0.07425251389859806,0.03880779623400517,0.07047247445677898,0.00911531250261513,0.0682263640638141,0.06871941268666,0.04517481919075659,0.03443731584877797,0.0648419809242788,0.07047247445677898,"PA8_FWD_POWER,PA6_FWD_POWER,PA9_FWD_POWER",0,0.0,NORMAL
2025-09-16T23:30,21.5,42.0,16.87,14.36,11.37,27.74,27.76,43.52,43.19,43.49,43.51,43.47,43.57,43.48,43.47,43.61,43.48,43.42,43.47,43.75,43.52,43.61,43.93,43.59,43.58,39,36.0,18210,38,878.6,47,1059.1,47,868.1,47,1036.3,46,998.9,47,823.6,45,881.2,46,816.9,46,1066.0,47,1063.7,46,1071.5,47,1004.0,47,1067.8,46,1063.7,47,911.1,47,934.0,47,858.5,47,1064.1,48,970.3944444444444,96.56245447573856,254.60000000000002,3,0.09950845754430569,957.8444444444443,12.550000000000068,0,0,1,NORMAL,UNSTABLE,0.05801289249746386,0.056060754978333585,0.06464875564702549,0.041651452139285505,0.018015139587513627,0.0927721756618343,0.05636972638423906,0.09700648833822126,0.06042146504804557,0.058967895024808294,0.06389739336448261,0.021238273117300716,0.06155904158797039,0.058967895024808294,0.037473316082154054,0.02300081454644347,0.07071583052662471,0.05922068981145817,"PA8_FWD_POWER,PA6_FWD_POWER,PA17_FWD_POWER",0,0.0,NORMAL
2025-09-16T23:45,21.5,39.0,16.78,14.27,11.28,27.72,27.75,43.71,43.18,43.47,43.49,43.44,43.56,43.48,43.47,43.67,43.49,43.45,43.45,43.98,43.51,43.66,43.56,43.57,43.55,39,36.0,17462,36,828.9,48,1069.2,49,818.7,48,975.2,48,944.0,48,775.4,46,825.0,48,763.9,47,1070.1,48,998.4,47,1063.7,48,948.5,48,1063.7,47,1073.7,48,852.3,48,869.6,48,814.9,49,1071.5,50,934.8166666666667,116.39889452679019,309.80000000000007,4,0.12451521089940092,955.3316666666667,20.514999999999986,0,0,1,NORMAL,UNSTABLE,0.056954651340587255,0.07226205409270726,0.06243950525411033,0.02171536116416094,0.004938160958090224,0.08572324784779181,0.05905180136634608,0.0919071517699012,0.07274601179095923,0.034190715163546805,0.06930453482561147,0.00735794944935042,0.06930453482561147,0.07468184258396746,0.044371751186034245,0.03506900876407834,0.06448288220228564,0.07349883487712912,"PA8_FWD_POWER,PA6_FWD_POWER,PA14_FWD_POWER",0,0.0,NORMAL
2025-09-17T00:00,21.3,37.0,16.8,14.29,11.3,27.67,27.66,43.54,43.03,43.46,43.46,43.49,43.58,43.47,43.47,43.59,43.47,43.43,43.47,44.05,43.58,43.6,44.05,43.59,43.55,39,36.0,18239,38,902.2,46,1061.0,46,861.1,46,1036.3,46,996.3,47,823.6,45,872.9,46,817.3,46,1068.7,46,1059.1,46,1063.2,46,1001.4,46,1065.1,48,1064.6,46,909.9,47,931.6,46,865.9,47,1070.1,48,970.5722222222224,95.5745647036943,252.79999999999995,3,0.0984723881612791,956.2588888888889,14.313333333333503,0,0,1,NORMAL,UNSTABLE,0.04382397763795533,0.05796074461794065,0.07016750461980248,0.04212898995975025,0.016490520877660578,0.09420356938426155,0.06260415624058606,0.09824162826469071,0.06289614991624294,0.05674291733654134,0.059370860417455616,0.019759425685627025,0.06058868769885479,0.060268206835328665,0.03888857233965311,0.02497970286261943,0.06709088832995175,0.063793496334116,"PA8_FWD_POWER,PA6_FWD_POWER,PA3_FWD_POWER",0,0.0,NORMAL
2025-09-17T00:15,21.6,40.0,16.85,14.34,11.35,27.74,27.79,43.6,43.23,43.48,43.48,43.5,43.55,43.49,43.47,43.5,43.51,43.46,43.44,44.05,43.49,43.64,44.15,43.55,43.55,39,36.0,17518,36,829.3,48,1066.9,49,830.3,48,985.7,48,957.4,48,786.1,47,846.1,48,779.4,47,1071.5,48,998.9,48,1072.8,48,962.0,48,1070.1,48,1064.1,48,870.3,48,888.4,48,828.2,48,1059.6,49,942.6166666666666,110.21026561558965,293.4,2,0.11691949590537351,955.3694444444445,12.752777777777965,0,0,1,NORMAL,UNSTABLE,0.06417783647488508,0.07038889933714061,0.0636114781591779,0.024400604101717696,0.008372663767204504,0.08864451571343515,0.05466301677100444,0.09243911642867328,0.07299414758939358,0.03187653386905241,0.0737304133998129,0.010977912019457537,0.07220124594740349,0.06880309605316041,0.04095714553089076,0.030706060016590816,0.06480083062216292,0.06625448363247811,"PA8_FWD_POWER,PA6_FWD_POWER,PA11_FWD_POWER",0,0.0,NORMAL
2025-09-17T00:30,21.7,40.0,16.9,14.39,11.4,27.8,27.57,43.6,43.06,43.46,43.54,43.5,43.58,43.49,43.47,43.49,43.52,43.47,43.44,44.21,43.59,43.64,44.19,43.61,43.58,39,36.0,17878,37,882.3,47,1059.6,47,845.7,47,1017.8,46,980.7,47,806.9,45,857.4,46,803.4,46,1065.5,47,1057.3,46,1067.3,46,987.8,47,1073.3,47,1071.5,47,891.1,47,909.5,47,847.6,47,1066.4,48,960.6166666666666,103.09314606076333,269.9,3,0.10731975566401122,954.5083333333332,6.1083333333333485,0,0,1,NORMAL,UNSTABLE,0.04655978753523848,0.05884626051751045,0.06831873484900386,0.03399587806627017,0.011939677373901433,0.09138559702862409,0.06136300578968544,0.09346637067884755,0.062353850385030066,0.05747889497593505,0.0634239625480021,0.01616067535006899,0.06699100309124234,0.0659208909282703,0.041328128071819424,0.030389203739216053,0.06718917201031113,0.06288890646651615,"PA8_FWD_POWER,PA6_FWD_POWER,PA3_FWD_POWER",0,0.0,NORMAL
2025-09-17T00:45,21.65,40.0,16.91,14.4,11.41,27.84,27.83,43.53,43.23,43.46,43.51,43.46,43.59,43.49,43.46,43.56,43.44,43.43,43.45,43.81,43.52,43.64,43.93,43.59,43.56,39,36.0,18075,38,869.6,47,1065.1,48,857.8,47,1022.2,47,985.7,47,817.3,45,875.2,47,809.6,46,1073.7,47,1040.7,47,1069.2,47,996.3,47,1065.1,47,1067.3,47,901.0,47,921.7,47,854.5,47,1072.8,48,964.7111111111112,99.41331363607479,264.1,3,0.10304982744370503,956.8688888888889,7.84222222222229,0,0,1,NORMAL,UNSTABLE,0.0586389729597782,0.061892887931261034,0.06591404180128342,0.03544369697358549,0.012940306065539786,0.09088355774034783,0.05518639791635199,0.0956308484250588,0.06719505674795134,0.046849525242047003,0.06442066608805529,0.019475537397739304,0.061892887931261034,0.06324925669832135,0.039279891466281365,0.026517694430759527,0.06794859495187383,0.06664017861597207,"PA8_FWD_POWER,PA6_FWD_POWER,PA17_FWD_POWER",0,0.0,NORMAL
